grant_source,grantee,grant_date,grant_token_address,grant_amount,grant_name,grant_round,grant_type,grant_category,grant_distribution,grant_blockchain,dune_namespaces,dashboard_link,information_link
Gitcoin,BanklessDAO,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10808.96,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Create Eth App,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8.32,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Decentralize Gitcoin Grants,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11002,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,DefiLlama,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,21226.15,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Everyone can be a chef with SUSHI,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1.11,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Geo Web [Panvala League],9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,19721.48,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Gitcoin Champions Program,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.28,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Li.Finance - Cross-Chain Bridge Aggregator + Smart Routing,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,61491.42,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,@PaulRBerg Open-Source Engineering,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4146.19,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,PoolTogether,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,27.79,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Revert,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,30272.61,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Umbra:  Privacy Preserving Stealth Payments,9/8/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,40375.1,Gitcoin Main,11,proactive,builder,claim,ethereum,,,
Gitcoin,Bankless Academy,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,19516.39,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,BanklessDAO,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12367.42,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,Create Eth App,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20.55,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,Decentralize Gitcoin Grants,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,190.58,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,DefiLlama,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,60401.37,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,Geo Web [Panvala League],12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,53213.41,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,Gitcoin Champions Program,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,Li.Finance - Cross-Chain Bridge Aggregator + Smart Routing,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,67280.42,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,@PaulRBerg Open-Source Engineering,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1747.83,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,PoolTogether,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1.1,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,Revert,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,28426.99,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,Umbra:  Privacy Preserving Stealth Payments,12/1/2021,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,81517.68,Gitcoin Main,12,proactive,builder,claim,ethereum,,,
Gitcoin,Bankless Academy,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12135.54,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Decentralize Gitcoin Grants,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,DefiLlama,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,75768.17,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Geo Web [Panvala League],3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,28194.11,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Gitcoin Champions Program,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Li.Finance - Cross-Chain Bridge Aggregator + Smart Routing,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,17.99,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Orbiter Finance,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,59772.83,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,@PaulRBerg Open-Source Engineering,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,PoolTogether,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Punk Domains (Domains for DAOs),3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1502.15,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Revert,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18216.46,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Umbra:  Privacy Preserving Stealth Payments,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,55382.13,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Via - UX-first one-stop DEX & Bridges aggregator,3/9/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,38425.39,Gitcoin Main,13,proactive,builder,claim,ethereum,,,
Gitcoin,Bankless Academy,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6031.75,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,BanklessDAO,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6.88,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,DefiLlama,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,78791.05,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,"freeCodeCamp 32 Hour Hardhat, Solidity, & Full Stack Course",6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,232.85,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Geo Web [Panvala League],6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,26725.81,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Gitcoin Champions Program,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Hats Protocol: DAO Role NFTs,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,651.96,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Orbiter Finance,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,26,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,@PaulRBerg Open-Source Engineering,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,33.21,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,PoolTogether,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,86.43,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Punk Domains (Domains for DAOs),6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50914.33,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Quest3,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,19767.66,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Revert,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,265.98,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Synpress - web3-enabled e2e testing tool,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18.68,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Umbra:  Privacy Preserving Stealth Payments,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,65083.7,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Via - UX-first one-stop DEX & Bridges aggregator,6/8/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,60262.46,Gitcoin Main,14,proactive,builder,claim,ethereum,,,
Gitcoin,Bankless Academy,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1021.81,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Chainlist,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5935.77,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,DefiLlama,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,75154.6,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,"freeCodeCamp 32 Hour Hardhat, Solidity, & Full Stack Course",9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8.34,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Geo Web [Panvala League],9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5902.8,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Gitcoin Champions Program,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Hats Protocol: DAO Role NFTs,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,41.39,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Li.Finance - Cross-Chain Bridge Aggregator + Smart Routing,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1.1,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,LlamaPay,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,22394.38,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,ORBIT DeFi,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.66,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,@PaulRBerg Open-Source Engineering,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,55.27,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,PoolTogether,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Punk Domains (Domains for DAOs),9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3522.32,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Quest3,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1.5,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Revert,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,148.69,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Synpress - web3-enabled e2e testing tool,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,293,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Tubby Lending,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Umbra:  Privacy Preserving Stealth Payments,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,33568.04,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
Gitcoin,Via - UX-first one-stop DEX & Bridges aggregator,9/7/2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,29275.69,Gitcoin Main,15,proactive,builder,claim,ethereum,,,
